,sum_assured,Num_Policies,prem_rate_per1000,policy_fees,policy_Init_comm,policy_yearly_comm,acq_direct_expenses,acq_indirect_expense,main_direct_expenses,main_indirect_expenses,Total_years,discount_rate,asset_ret_rate,CSM_ret_Rate,risk_adjst_rate,mortality,lapse
778,235000,1,0.77,89,0.417976488,0.0761398,69,64,37,20,22,0.036558073,0.040798557,0.039347502,0.119981208,0.001,0.05960128
779,167000,1,0.68,89,0.730676281,0.0761398,69,64,29,20,22,0.040190903,0.041984528,0.039163342,0.087769584,0.001,0.053839496
780,231000,1,0.51,89,0.662905533,0.0761398,69,64,28,20,22,0.041503501,0.049499188,0.037303023,0.08276853,0.001,0.045805299
781,199000,1,0.5,89,0.628881631,0.0761398,69,64,33,20,22,0.044134307,0.04632543,0.042048854,0.108784055,0.001,0.043867474
782,170000,1,0.82,89,0.605818961,0.0761398,69,64,31,20,22,0.044322872,0.044598321,0.04023049,0.106099152,0.001,0.052777733
783,240000,1,0.62,89,0.792605045,0.0761398,69,64,24,20,22,0.039140704,0.042352602,0.040571819,0.117823592,0.001,0.049107189
784,221000,1,0.7,89,0.42865373,0.0761398,69,64,30,20,22,0.041471193,0.047407163,0.041768839,0.108347661,0.001,0.047436474
785,167000,1,0.61,89,0.790130499,0.0761398,69,64,36,20,22,0.039779203,0.048385054,0.038671129,0.105475357,0.001,0.058274263
786,157000,1,0.83,89,0.704913221,0.0761398,69,64,35,20,22,0.037638093,0.047431269,0.039633249,0.111766511,0.001,0.043239471
787,216000,1,0.92,89,0.608437036,0.0761398,69,64,39,20,22,0.039951461,0.041898122,0.037635252,0.103951424,0.001,0.05040599
788,234000,1,0.76,89,0.593918738,0.0761398,69,64,33,20,22,0.044041158,0.043153347,0.03709371,0.084995332,0.001,0.057996522
789,193000,1,0.7,89,0.444776536,0.0761398,69,64,20,20,22,0.036742512,0.040654529,0.043408882,0.083743269,0.001,0.059743003
790,233000,1,0.52,89,0.761467957,0.0761398,69,64,39,20,22,0.036458033,0.048968979,0.035849845,0.1005194,0.001,0.059379221
791,213000,1,0.92,89,0.655413749,0.0761398,69,64,23,20,22,0.036801974,0.049123958,0.03889236,0.098146899,0.001,0.055169779
792,211000,1,0.64,89,0.629138707,0.0761398,69,64,40,20,22,0.041872131,0.048246785,0.035679915,0.11013639,0.001,0.057891989
793,158000,1,0.72,89,0.734479098,0.0761398,69,64,40,20,22,0.035602585,0.049343008,0.037899908,0.093438081,0.001,0.042895487
794,249000,1,0.8,89,0.57677412,0.0761398,69,64,21,20,22,0.042037183,0.040463498,0.039177299,0.094832492,0.001,0.057078163
795,216000,1,0.92,89,0.446224386,0.0761398,69,64,33,20,22,0.038460024,0.041270093,0.038698915,0.108648851,0.001,0.047348061
796,200000,1,0.84,89,0.420205191,0.0761398,69,64,39,20,22,0.044104652,0.047408804,0.036569404,0.099313636,0.001,0.040537498
797,206000,1,0.57,89,0.568416212,0.0761398,69,64,27,20,22,0.037438063,0.047014485,0.043348145,0.109977613,0.001,0.052970109
798,238000,1,0.5,89,0.588161474,0.0761398,69,64,29,20,22,0.041805195,0.048989402,0.043278683,0.10778734,0.001,0.041812349
799,220000,1,0.86,89,0.649697038,0.0761398,69,64,39,20,22,0.03913483,0.047723751,0.041550054,0.107199248,0.001,0.051261789
800,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
801,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
802,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
803,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
804,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
805,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
806,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
807,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
808,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
809,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
810,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
811,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
812,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
813,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
814,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
815,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
816,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
817,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
818,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
819,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
820,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
821,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
822,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
823,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
824,200000,1,0.7,65,0.7,0.05,40,60,30,20,20,0.04,0.045,0.04,0.1,0.08,0.051261789
